PM 1.0,PM 2.5,PM 10,temperature,gas,relative humidity,pressure,altitude,time
0,0,0,27.6192578125,119217,1013.1581693960092,0.7645806160736557,16.08783905457563,1676508717.1550996
0,0,0,27.5805859375,119643,1013.1621225419982,0.7316656095525875,16.085897032553472,1676508718.347629
0,0,0,27.542109375,120330,1013.1540163593365,0.7991600807089383,16.139946466027315,1676508719.5404608
0,0,0,27.5024609375,120417,1013.1492392737313,0.8389357112288909,16.168493775402837,1676508720.73328
0,0,0,27.4626171875,120851,1013.1423587533938,0.8962255176595613,16.19194143217218,1676508721.9264793
0,0,0,27.423359375,121114,1013.150604032305,0.8275722542423303,16.184869627921916,1676508723.1199124
0,0,0,27.38078125,121641,1013.1497201386585,0.8349318603296896,16.1776326086616,1676508724.3132055
0,0,0,27.3383984375,122442,1013.1597653073902,0.7512925960642558,16.155140902996923,1676508725.506415
0,0,0,27.2930859375,122442,1013.1595688224905,0.7529285852869139,16.101992938405456,1676508726.6998596
0,0,0,27.24796875,122981,1013.157923812901,0.7666254136056694,16.053974090513243,1676508727.8931541
0,0,0,27.2040234375,123434,1013.1564736215619,0.7787001434389229,16.01620572169344,1676508729.0869641
0,0,0,27.1628125,123708,1013.1596153281185,0.7525413661647729,15.973515548559128,1676508730.2805512
0,0,0,27.1219921875,123708,1013.1563361579068,0.7798447079548088,15.93594557935943,1676508731.4740689
0,0,0,27.0878125,123708,1013.1606884811438,0.7436059919678006,15.97994137050827,1676508732.666831
0,0,0,27.04875,123616,1013.14974972372,0.8346855247271234,16.033862869242622,1676508733.8607256
0,0,0,27.013203125,124535,1013.1464883674716,0.8618407560976538,16.047329155794444,1676508735.0538936
0,0,0,26.9864453125,121465,1013.1474088008376,0.8541768879157197,16.147630287837476,1676508736.247335
0,0,0,26.9675,117792,1013.1526374607736,0.8106412409472896,16.610233815827844,1676508737.4404187
0,0,0,26.955,113176,1013.1545742253339,0.7945151096269509,17.60399970054252,1676508738.640393
0,0,0,26.9360546875,112719,1013.1456636713506,0.8687074854087906,18.772004799784213,1676508739.8333714
0,0,0,26.9284375,111816,1013.1399130208915,0.9165896844579646,19.527634605744986,1676508741.0268836
0,0,0,26.93546875,108484,1013.1429106175582,0.8916304769403405,20.320438132634315,1676508742.2270193
0,0,0,26.9508984375,107234,1013.1441378934197,0.8814116968302199,21.41600367079333,1676508743.4206057
0,0,0,26.9753125,105479,1013.1516474766452,0.8188841802556535,22.688093683235945,1676508744.6131883
0,0,0,27.0079296875,103587,1013.1535195529253,0.8032966518504592,24.250305859543367,1676508745.806416
0,0,0,27.046796875,101886,1013.1570671635237,0.7737581326196374,25.974975431716977,1676508746.9992535
0,0,0,27.0860546875,102950,1013.1630330589163,0.7240844040706584,27.310515176687108,1676508748.1924455
0,0,0,27.1387890625,101824,1013.172224302697,0.6475559781835638,28.161974676568487,1676508749.3856082
0,0,0,27.2016796875,99584,1013.1737433572786,0.6349080318141131,29.357668110865447,1676508750.5794704
0,0,0,27.242890625,96154,1013.1758986513679,0.6169626568621656,30.130298760168248,1676508751.7733312
0,0,0,27.264375,95387,1013.1890594896271,0.5073837678458415,30.194554261749843,1676508752.9678526
0,0,0,27.292109375,101515,1013.1791417608924,0.589959988794847,30.04951739386091,1676508754.1650746
0,0,0,27.3247265625,99821,1013.2074904575596,0.3539270156902996,29.6108810599286,1676508755.3575344
0,0,0,27.3298046875,98820,1013.235481786242,0.12087475668531522,29.31212629749451,1676508756.550944
0,0,0,27.33078125,102509,1013.2141395159608,0.29856732510365247,29.216376211311726,1676508757.744118
0,0,0,27.36046875,103587,1013.2304850593723,0.1624764898015174,28.914881868102047,1676508758.9370437
0,0,0,27.3633984375,100540,1013.2707767572656,-0.17297927313744577,28.651063907561777,1676508760.1295266
0,0,0,27.35265625,101208,1013.2509378455186,-0.007808202213905879,28.756857902070582,1676508761.3222415
0,0,0,27.3778515625,108625,1013.227898201096,0.18401421169894183,28.70279354566391,1676508762.5153818
0,0,0,27.3977734375,104753,1013.2313490511547,0.15528305781285612,28.188767574391655,1676508763.7074926
0,0,0,27.3946484375,103779,1013.2331655214414,0.1401594863440958,28.031942398426324,1676508764.9012265
0,0,0,27.4190625,109764,1013.2194147940244,0.25464586249631216,28.028345489554187,1676508766.0941963
0,0,0,27.460078125,104753,1013.2388890837506,0.09250638488872975,27.713467632109126,1676508767.286642
0,0,0,27.4778515625,104296,1013.2281088365139,0.18226049700830638,27.837646988324142,1676508768.4802744
0,0,0,27.524921875,109549,1013.2223856714961,0.22991070119043,27.97550807027589,1676508769.6732488
0,0,0,27.5878125,110561,1013.2114193499709,0.32121524034961046,27.840991846769743,1676508770.8660243
0,0,0,27.7040234375,107510,1013.2016405815382,0.4026330014635471,27.889533622552765,1676508772.058683
0,0,0,27.9727734375,104361,1013.2057904397252,0.36808131688515044,28.786192394188678,1676508773.2515914
0,0,0,28.1973828125,99762,1013.2151121990574,0.29046884437866405,30.247461681895764,1676508774.4445784
0,0,0,28.293671875,101025,1013.2370461833001,0.10784993864597081,31.793676980156413,1676508775.6380205
0,0,0,28.3352734375,102134,1013.262682534101,-0.1055902322662372,31.74575819204346,1676508776.8314347
0,0,0,28.39328125,108696,1013.2468139136004,0.02652638134414853,31.023092203597972,1676508778.025324
0,0,0,28.476875,109764,1013.2349469719842,0.12532750363942635,30.03320814320626,1676508779.2192574
0,0,0,28.5376171875,111816,1013.2289427829397,0.17531720369968307,29.092990493334863,1676508780.4118645
0,0,0,28.5739453125,113946,1013.2208833783229,0.24241860248234048,28.005446941836254,1676508781.6045856
0,0,0,28.592890625,116969,1013.2137346456657,0.30193824426155924,26.791464219847214,1676508782.797467
0,0,0,28.596015625,118963,1013.2101262933685,0.33198115809653483,25.608828473663046,1676508783.990137
0,0,0,28.589375,120158,1013.2042862855174,0.38060487900882234,24.52850131937731,1676508785.1827993
0,0,0,28.5753125,121818,1013.2019224739814,0.40028596371173175,23.526800149928647,1676508786.3754406
0,0,0,28.5534375,124166,1013.1970629266498,0.4407466507132529,22.58600363367581,1676508787.5695515
0,0,0,28.5258984375,125751,1013.1897721522428,0.501450077052854,21.721157305558474,1676508788.7624772
0,0,0,28.4962109375,127280,1013.1824119237926,0.5627321406929642,20.941719481268795,1676508789.9549577
0,0,0,28.464765625,127570,1013.1809511549161,0.5748947043168195,20.309600430309445,1676508791.1474307
0,0,0,28.430390625,129444,1013.1727931010034,0.6428200501305137,19.775204471843175,1676508792.340405
0,0,0,28.3940625,129045,1013.1702040293378,0.6643771941920018,19.311159011256546,1676508793.5332477
0,0,0,28.356953125,129644,1013.1680675379155,0.6821660955015085,18.890648265494097,1676508794.725791
0,0,0,28.317109375,131682,1013.164872263588,0.7087707147299471,18.507916996667987,1676508795.9192882
0,0,0,28.2770703125,131373,1013.1578007306201,0.7676502332002411,18.162761141439763,1676508797.112693
0,0,0,28.238984375,133679,1013.148693114565,0.8434832268542125,17.87567426646071,1676508798.3089511
0,0,0,28.2016796875,132937,1013.1497450226823,0.834724667216753,17.671986428050996,1676508799.5025527
0,0,0,28.1637890625,132516,1013.1498058622332,0.8342180957855838,17.49443353114827,1676508800.6959345
0,0,0,28.1251171875,133042,1013.1520877379936,0.8152184160578613,17.36863689749211,1676508801.8897555
0,0,0,28.08859375,133360,1013.1615136105714,0.7367357372815253,17.279135036304872,1676508803.0826423
0,0,0,28.0512890625,134430,1013.160769158372,0.7429342509649117,17.17424801746848,1676508804.274803
0,0,0,28.0122265625,134646,1013.1659136278606,0.700100058957096,17.10534293578484,1676508805.4676378
0,0,0,27.971796875,136068,1013.1652128620412,0.7059348072115723,16.995346386206194,1676508806.6601028
0,0,0,27.9325390625,136735,1013.1647049604674,0.7101637224479262,16.88553556112171,1676508807.852581
0,0,0,27.8911328125,136179,1013.169426564294,0.6708505370218987,16.8115992091662,1676508809.0451984
0,0,0,27.85109375,136290,1013.1728992655526,0.641936103173818,16.722435372440593,1676508810.2375793
0,0,0,27.810859375,136401,1013.1636502627707,0.7189454041254995,16.64869362765025,1676508811.430189
0,0,0,27.770625,137634,1013.1632414536631,0.7223492548822197,16.62103264148552,1676508812.6233616
0,0,0,27.729609375,137408,1013.1562043488109,0.780942191001659,16.59334347019551,1676508813.8169227
0,0,0,27.6872265625,137747,1013.1539379197602,0.7998131939265463,16.570707095488267,1676508815.0104005
0,0,0,27.6434765625,138544,1013.1599783195177,0.749518996729972,16.51735614622268,1676508816.2028303
0,0,0,27.6024609375,139004,1013.1476127958632,0.8524783507420641,16.45907603824357,1676508817.3953922
0,0,0,27.5628125,139004,1013.1446151707734,0.877437701124435,16.395804645905546,1676508818.590663
0,0,0,27.5262890625,139351,1013.1468661722907,0.8586950129435056,16.36843544080311,1676508819.7840607
0,0,0,27.4891796875,138889,1013.1463569669842,0.8629348455555486,16.3563448142448,1676508820.97671
0,0,0,27.4493359375,139816,1013.1377059749226,0.9349664839498661,16.33392263675583,1676508822.1690712
0,0,0,27.41046875,140050,1013.1448377241313,0.8755846363704978,16.316655486570287,1676508823.3617046
0,0,0,27.3712109375,141709,1013.146000200112,0.865905420141253,16.268806434084027,1676508824.5546143
0,0,0,27.3317578125,140167,1013.157435535173,0.7706909594556854,16.25152925462057,1676508825.747331
0,0,0,27.530390625,129544,1013.1519952221236,0.8159887342281347,16.501329237470976,1676508826.9398594
0,0,0,27.8876171875,116400,1013.1652862355477,0.7053238812282181,18.1771726385317,1676508828.1323864
0,0,0,28.37765625,107579,1013.1745170493662,0.6284661256512025,21.205102794170948,1676508829.3250918
0,0,0,28.8782421875,101454,1013.1791178571008,0.5901590154757708,24.462347712722384,1676508830.5172973
0,0,0,29.3712109375,97158,1013.1981860551056,0.4313954470601844,27.5056496519572,1676508831.7099092
0,0,0,29.8446484375,94207,1013.217146032213,0.27353533451380807,30.073434104802157,1676508832.9025385
0,0,0,30.270625,93442,1013.23192482518,0.15048927505452725,32.143418897155534,1676508834.09505
0,0,0,30.6442578125,90906,1013.2310496103014,0.15777614509573268,33.90085921755682,1676508835.2884107
0,0,0,30.970234375,88975,1013.2386137271029,0.09479893784631432,35.38037187637991,1676508836.4816895
0,0,0,31.2536328125,87305,1013.2437775188907,0.0518065382901145,36.65050529217784,1676508837.6814425
0,0,0,31.5008984375,85785,1013.250373741778,-0.0031116553588339535,37.75996419319052,1676508838.875266
0,0,0,31.7184765625,84147,1013.2443921777906,0.04668905852615479,38.741733030610575,1676508840.0749612
0,0,0,31.9059765625,82898,1013.2412801251967,0.07259917238038427,39.58692643736967,1676508841.2746086
0,0,0,32.070234375,81605,1013.2365250442806,0.11218882309583234,40.35492378607137,1676508842.4671288
0,0,0,32.216328125,80896,1013.244016203695,0.049819314419267124,41.051154412948236,1676508843.6599224
