Epoch time,Latitude,Longitude,Pressure (Pa),Radiation (cps)
1682547492.05517,37.875394,-122.257394,87.97394214548487,0
1682547498.2375844,37.87539,-122.257418,88.05156543707247,0
1682547504.1226528,37.875368,-122.25745,88.0316377769685,0
1682547510.0160537,37.875346,-122.257368,87.94946595224292,0
1682547516.0744002,37.875418,-122.257309,88.62744662643453,0
1682547521.892594,37.87545,-122.257256,89.19874603375567,0
1682547527.7819579,37.875495,-122.257218,90.02575598596326,0
1682547533.7009966,37.87549,-122.257113,90.44141493856303,0
1682547539.6859608,37.875478,-122.256991,91.40039643712629,0
1682547545.5925357,37.875508,-122.256851,92.14485386347859,0
1682547551.5275176,37.875525,-122.256796,92.91914425241137,0
1682547557.468575,37.875526,-122.256783,93.53065733124674,0
1682547563.4394822,37.875525,-122.256788,93.56056230201767,0
1682547569.3805618,37.875523,-122.256771,93.77297791025612,0
1682547575.340811,37.87556,-122.256741,93.56423009851915,0
1682547581.2845707,37.875585,-122.256683,92.64570860788231,0
1682547587.346143,37.875591,-122.256626,94.57528027528187,0
1682547593.356405,37.875596,-122.256565,95.68104257911781,0
1682547599.312837,37.875606,-122.25649,96.97981942912715,0
1682547605.2929778,37.875621,-122.256383,98.05694384830326,0
1682547611.3157372,37.875631,-122.256343,99.44137063605962,0
1682547617.481678,37.875653,-122.256305,100.23862110432884,0
1682547623.470548,37.875665,-122.256248,101.45913284080402,0
1682547629.5666375,37.875673,-122.256204,102.49736561468738,0
1682547635.6370063,37.875668,-122.256066,102.9863783942524,0
1682547641.6537313,37.875666,-122.255956,104.05274379833052,0
1682547647.681916,37.875693,-122.255894,105.13555856606737,0
1682547653.7416303,37.875711,-122.255838,106.2998797847554,0
1682547659.7909555,37.87572,-122.255786,106.93056688926299,0
1682547665.9407294,37.875763,-122.25576,107.40530591578687,0
1682547671.9843054,37.875736,-122.255705,108.2282827002285,0
1682547678.0275524,37.875748,-122.255675,109.72397645291016,0
1682547684.0340168,37.875783,-122.255775,110.27335887871672,0
1682547690.0987828,37.875781,-122.255813,110.41231408417342,0
1682547696.199492,37.875881,-122.25584,111.35596741680408,0
1682547702.5054195,37.875865,-122.255921,112.27639393216673,0
1682547708.5868971,37.875828,-122.255986,112.6068991134253,0
1682547714.7165582,37.875831,-122.255988,112.9964191870447,0
1682547720.890314,37.876135,-122.255828,112.92968404792543,0
1682547727.7694435,37.876163,-122.255788,113.10038774791118,0
1682547733.960742,37.876189,-122.255788,113.11851610374083,0
1682547740.107539,37.876191,-122.255793,113.47794652252148,0
1682547746.261689,37.87617,-122.255821,113.69966438954036,0
1682547752.4610553,37.876198,-122.255845,114.04325570982728,0
1682547758.63178,37.876195,-122.255861,114.2096181840778,0
1682547764.8320138,37.876183,-122.255896,114.35728088232376,0
1682547771.0844574,37.876155,-122.255943,114.303917203195,0
1682547777.4978619,37.87615,-122.255981,114.15278925670168,0
1682547783.7246165,37.876148,-122.255958,114.12019114075495,0
1682547789.9059143,37.876135,-122.255963,114.204461024349,0
1682547796.1606228,37.876186,-122.255986,114.26931356434397,0
1682547802.382408,37.876196,-122.255966,114.25293036793802,0
1682547808.6219194,37.876183,-122.255906,114.35286013688342,0
1682547815.0118647,37.876215,-122.255909,114.28569613555672,0
1682547821.2641149,37.87622,-122.255771,114.30206117804806,0
1682547827.646438,37.876166,-122.255601,114.24703544935915,0
1682547834.2844887,37.876096,-122.255406,114.24700640995847,0
1682547840.5113897,37.876054,-122.255283,114.18779254571896,0
1682547847.1922612,37.87608,-122.25534,113.99822617046274,0
1682547853.4214299,37.876203,-122.255643,113.78768546045984,0
1682547859.7494128,37.87626,-122.255761,113.68912375836382,0
1682547866.0868204,37.876271,-122.255805,113.54986955552465,0
1682547872.342694,37.876275,-122.255796,113.39895207003013,0
1682547878.6367033,37.876276,-122.255818,113.42668872871266,0
1682547884.9106143,37.876285,-122.255851,113.4116544207426,0
1682547891.3450334,37.87637,-122.255948,113.26471780620662,0
1682547897.6037326,37.876336,-122.255968,112.83773102365429,0
1682547903.9664757,37.876305,-122.25595,112.704303589413,0
1682547910.2924,37.876213,-122.255998,112.46194806879855,0
1682547916.844008,37.876046,-122.256063,112.71196921233656,0
1682547923.2358556,37.876106,-122.255946,113.5992617311864,0
1682547929.5467134,37.87618,-122.255919,113.76937649487519,0
1682547935.9461539,37.876196,-122.255909,113.73421914230013,0
1682547942.6596577,37.876211,-122.255901,113.84385253403276,0
1682547949.5020554,37.876215,-122.255906,113.75562483534915,0
1682547955.9662466,37.87622,-122.255911,113.83614452432548,0
1682547962.50421,37.876233,-122.255906,114.11809172322938,0
1682547968.9232204,37.87625,-122.255909,114.06739086662274,0
1682547975.6509554,37.876231,-122.255944,113.81130989482021,0
1682547982.0983844,37.876223,-122.255923,113.49139478866046,0
1682547988.5206828,37.876236,-122.255948,113.41334319742117,0
1682547994.917897,37.876255,-122.255953,113.58202892025797,0
1682548001.4154024,37.876261,-122.25595,113.72276770247666,0
1682548007.8664808,37.87626,-122.255944,113.80635490999154,0
1682548014.36083,37.876266,-122.255938,113.96237565066713,0
1682548020.7640443,37.876276,-122.255933,113.97672713721033,0
1682548027.2609496,37.876295,-122.255961,113.87204875280803,0
1682548033.678556,37.876301,-122.255938,113.91037065923939,0
1682548040.3493676,37.876348,-122.255931,113.87701190919704,0
1682548046.9227045,37.876383,-122.25593,113.6083846503832,0
1682548053.386019,37.87636,-122.255973,113.99241211194997,0
1682548059.8554811,37.876366,-122.255991,114.04507107996537,0
1682548066.4265292,37.876285,-122.256035,113.79315134700587,0
1682548072.8603559,37.876233,-122.25603,113.21383256489207,0
1682548079.404533,37.876175,-122.255998,112.32511809399695,0
1682548085.9492965,37.876116,-122.255963,111.48268695621563,0
1682548092.7045534,37.875975,-122.255918,110.92469191026757,0
1682548099.2596352,37.875921,-122.255908,109.97775278305386,0
1682548105.7767527,37.875854,-122.25587,107.20535907070635,0
1682548112.3459976,37.875761,-122.255834,104.82256781925707,0
1682548118.8781993,37.87575,-122.255848,103.51380053857649,0
1682548125.5437357,37.875738,-122.255878,102.61759458355876,0
1682548132.1876771,37.87575,-122.25593,101.02146132538786,0
1682548138.7675762,37.875791,-122.255976,102.36137950956767,0
1682548145.4184492,37.8758,-122.256043,99.77832737573502,0
1682548152.1882503,37.875769,-122.256148,98.64292373754671,0
1682548158.8631127,37.875771,-122.256198,98.26521337108693,0
1682548165.485033,37.875781,-122.25621,96.48505921132482,0
1682548172.0808227,37.875716,-122.256425,94.30725907195358,0
1682548178.7256315,37.875686,-122.256626,92.67139590287806,0
1682548185.4698958,37.875631,-122.256745,93.30226961845173,0
1682548192.1385975,37.875578,-122.256936,92.57382875527881,0
1682548198.7375011,37.875583,-122.257008,92.36453141465788,0
1682548205.6077805,37.875598,-122.257071,90.70416152997235,0
1682548212.3010058,37.875585,-122.257205,90.88641551316914,0
1682548218.902149,37.875579,-122.25726,90.51140143521471,0
1682548225.6237075,37.8756,-122.25732,88.99958365524898,0
1682548232.3602874,37.875625,-122.257473,88.84683354166526,0
1682548239.090924,37.875601,-122.257533,87.43420685967374,0
1682548245.7519832,37.875546,-122.25758,87.59693623936721,0
1682548252.4913273,37.875491,-122.257716,85.96977492753228,0
1682548259.3973167,37.875486,-122.257798,85.31404229160756,0
1682548266.2482934,37.875476,-122.257888,86.24139358333824,0
1682548272.995766,37.875475,-122.258043,86.44449832776186,0
1682548279.7235885,37.875468,-122.258125,85.45678085272911,0
1682548286.4769258,37.87547,-122.25822,85.83625813802874,0
1682548293.304514,37.875453,-122.258378,83.90103416864402,0
1682548300.0091102,37.875468,-122.258444,84.22458699551996,0
1682548306.9734151,37.875463,-122.258536,83.3395460084947,0
1682548313.748582,37.875438,-122.258686,83.12160249942757,0
1682548320.557469,37.875368,-122.258776,82.09454930438046,0
1682548327.4926796,37.87535,-122.258888,82.38217983820138,0
1682548334.311955,37.875378,-122.258936,82.87570720285353,0
1682548341.1324153,37.875415,-122.258965,82.83445905237659,0
1682548348.194338,37.875433,-122.258961,82.8028256963208,0
1682548355.449942,37.875435,-122.258968,82.66650424628422,0
1682548362.605019,37.87544,-122.258961,82.78271387209097,0
1682548369.457775,37.875431,-122.258975,82.71078855280152,0
1682548376.3357036,37.875426,-122.258963,82.74770975795201,0
1682548383.2386959,37.875435,-122.258973,82.87489464376644,0
1682548390.1033275,37.875435,-122.258973,82.85407676163952,0
1682548396.9024312,37.87544,-122.258973,82.95174195349082,0
1682548403.8056571,37.875443,-122.25898,83.02046532853305,0
1682548410.9732206,37.87544,-122.258984,82.9384936324634,0
1682548417.9636784,37.875438,-122.259008,82.83566104052301,0
1682548424.8796418,37.87544,-122.259023,82.72559729752996,0
1682548431.7771392,37.875438,-122.259033,82.76437201679539,0
1682548438.6694055,37.875425,-122.259036,82.76141189121462,0
1682548445.6785254,37.875418,-122.259036,82.83025718164151,0
1682548452.7832663,37.87542,-122.259035,82.78548324745793,0
1682548459.9457726,37.875433,-122.259041,82.79253140287543,0
1682548466.9210088,37.875438,-122.259045,82.87943326687089,0
1682548473.9049091,37.875448,-122.259063,82.81264300613441,0
1682548480.8218288,37.875444,-122.259078,82.8064851184691,0
1682548487.8114853,37.875446,-122.259086,82.82860694407688,0
1682548494.8633714,37.875455,-122.25909,82.78538559373138,0
1682548502.2515814,37.87546,-122.259091,82.87941557968077,0
1682548509.2245853,37.875451,-122.259076,82.9769242528396,0
1682548516.3264842,37.875448,-122.259071,82.91697952627891,0
1682548523.3132994,37.875465,-122.259026,82.90325076256337,0
1682548530.657567,37.87546,-122.258996,82.99516027755263,0
1682548537.757422,37.87547,-122.258993,83.04072275200275,0
1682548544.7647157,37.875481,-122.258981,83.19400917039607,0
